contest-tmp2m-14d__tmp2m,index
22.437078,376031
22.204868,376032
21.426905,376033
20.734777,376034
20.583076,376035
20.236338,376036
20.16178,376037
19.746862,376038
29.269125,376039
29.067675,376040
29.062523,376041
29.215395,376042
29.10374,376043
29.32569,376044
29.238054,376045
28.972076,376046
28.633104,376047
28.562576,376048
29.050327,376049
29.143307,376050
29.018284,376051
28.597834,376052
28.516794,376053
28.403189,376054
28.231527,376055
28.02778,376056
27.523397,376057
27.287443,376058
27.092972,376059
26.946774,376060
26.901308,376061
27.197296,376062
26.833899,376063
25.958931,376064
25.773441,376065
25.925383,376066
26.090712,376067
26.075535,376068
25.735062,376069
26.092154,376070
26.227308,376071
26.15184,376072
26.181581,376073
26.139965,376074
24.890345,376075
24.670527,376076
24.828222,376077
24.989506,376078
25.136496,376079
24.99009,376080
24.795612,376081
24.73437,376082
24.630512,376083
24.631817,376084
24.562477,376085
24.511976,376086
24.03684,376087
23.770126,376088
22.931911,376089
22.51033,376090
22.552822,376091
22.341589,376092
22.078999,376093
21.53697,376094
20.534248,376095
19.776249,376096
19.22868,376097
18.26295,376098
17.755066,376099
29.301138,376100
29.205742,376101
29.247894,376102
29.293373,376103
29.308023,376104
29.475018,376105
29.390444,376106
29.006853,376107
28.660234,376108
28.589096,376109
29.135445,376110
29.371677,376111
29.02849,376112
28.58301,376113
28.381367,376114
28.324306,376115
28.152447,376116
27.98144,376117
27.414799,376118
27.044697,376119
26.7536,376120
26.710148,376121
26.959316,376122
27.10457,376123
26.842543,376124
26.380022,376125
25.993378,376126
26.198874,376127
25.923288,376128
25.993269,376129
26.118275,376130
26.370178,376131
26.597866,376132
26.538023,376133
26.542665,376134
26.462353,376135
25.285938,376136
24.917526,376137
25.136133,376138
25.33473,376139
25.39479,376140
25.300722,376141
25.078817,376142
25.061142,376143
24.861055,376144
24.928968,376145
24.797178,376146
24.74595,376147
23.772755,376148
23.432314,376149
22.706388,376150
22.348392,376151
22.558142,376152
22.083778,376153
21.91621,376154
21.283472,376155
20.48234,376156
19.72799,376157
19.1518,376158
18.299786,376159
18.003677,376160
28.31902,376161
28.161972,376162
28.142223,376163
28.239367,376164
28.174095,376165
28.496748,376166
28.44197,376167
28.180552,376168
27.837162,376169
27.723124,376170
28.045034,376171
28.494987,376172
28.241892,376173
27.850208,376174
27.555021,376175
27.525148,376176
27.341724,376177
27.137253,376178
26.640558,376179
26.434752,376180
25.99015,376181
25.931728,376182
26.132025,376183
26.431078,376184
26.140118,376185
25.51408,376186
24.947111,376187
25.477514,376188
25.36552,376189
25.195866,376190
25.20171,376191
25.376732,376192
25.63954,376193
25.603441,376194
25.613789,376195
25.510357,376196
24.27684,376197
23.955801,376198
24.143967,376199
24.353708,376200
24.38778,376201
24.271564,376202
24.085182,376203
24.076378,376204
23.968391,376205
24.038567,376206
23.834816,376207
23.705896,376208
22.916765,376209
22.562733,376210
21.98964,376211
21.789001,376212
22.017265,376213
21.595997,376214
21.40754,376215
20.585508,376216
19.74682,376217
19.629412,376218
19.058018,376219
18.362606,376220
17.76826,376221
28.2706,376222
28.228973,376223
28.228237,376224
28.426754,376225
28.334581,376226
28.051147,376227
27.92844,376228
27.665564,376229
27.369822,376230
27.240932,376231
27.538834,376232
27.853138,376233
27.924166,376234
27.267189,376235
27.084778,376236
27.334034,376237
27.158007,376238
26.753717,376239
26.253092,376240
26.206123,376241
25.98449,376242
26.075773,376243
25.90945,376244
25.822067,376245
25.471544,376246
25.070581,376247
24.470282,376248
24.510616,376249
24.42873,376250
24.34303,376251
24.31887,376252
24.498335,376253
24.64951,376254
24.714685,376255
24.812271,376256
24.58106,376257
24.171412,376258
24.040628,376259
24.16385,376260
24.382437,376261
24.428705,376262
24.322386,376263
24.107206,376264
24.092009,376265
23.960026,376266
24.00589,376267
23.755995,376268
23.215553,376269
22.768833,376270
22.24053,376271
22.17731,376272
21.76723,376273
21.910683,376274
21.626448,376275
21.233465,376276
20.84911,376277
20.153864,376278
19.755833,376279
19.367737,376280
19.327549,376281
18.566423,376282
28.02016,376283
27.937891,376284
27.906754,376285
28.01546,376286
27.902884,376287
27.864878,376288
27.743279,376289
27.516272,376290
27.200954,376291
27.018251,376292
27.249113,376293
27.468927,376294
27.274826,376295
26.840067,376296
26.469007,376297
26.873634,376298
26.796844,376299
26.40202,376300
26.008871,376301
25.874727,376302
25.859186,376303
25.91987,376304
25.894392,376305
25.547628,376306
25.193464,376307
25.049381,376308
24.350546,376309
24.15092,376310
24.310892,376311
23.970654,376312
24.000492,376313
24.193853,376314
24.443737,376315
24.434504,376316
24.589516,376317
24.372149,376318
24.028791,376319
23.790672,376320
23.8325,376321
24.057419,376322
24.06519,376323
24.029682,376324
23.804203,376325
23.786161,376326
23.65995,376327
23.661201,376328
23.315823,376329
22.99074,376330
22.739357,376331
22.622768,376332
21.960194,376333
22.164072,376334
22.354347,376335
21.807636,376336
21.248096,376337
20.596476,376338
20.050337,376339
19.906443,376340
19.575195,376341
19.318485,376342
18.874525,376343
22.554934,376344
22.561222,376345
22.570976,376346
22.650724,376347
22.385612,376348
22.40388,376349
22.353498,376350
22.056402,376351
22.11651,376352
22.023066,376353
22.496378,376354
22.413246,376355
22.352783,376356
22.11931,376357
22.05969,376358
22.018137,376359
21.80191,376360
21.346762,376361
21.158918,376362
21.0723,376363
20.710056,376364
20.348,376365
20.398676,376366
20.065086,376367
19.537962,376368
19.486677,376369
19.194195,376370
19.511353,376371
19.400476,376372
19.039738,376373
19.161606,376374
19.242882,376375
19.298937,376376
19.064451,376377
19.10702,376378
19.113544,376379
18.958475,376380
18.963362,376381
18.988464,376382
19.45668,376383
19.520193,376384
19.494719,376385
19.265518,376386
19.150171,376387
19.00594,376388
19.047308,376389
18.904716,376390
18.909441,376391
18.594597,376392
18.59243,376393
18.287928,376394
18.15316,376395
18.096586,376396
17.854536,376397
17.293327,376398
16.591839,376399
16.097157,376400
15.274238,376401
14.105616,376402
13.153874,376403
12.463812,376404
24.713272,376405
24.670557,376406
24.780863,376407
24.680061,376408
24.72643,376409
24.416502,376410
24.394905,376411
24.108957,376412
24.022718,376413
23.957859,376414
24.32789,376415
24.342272,376416
23.973045,376417
23.755482,376418
23.599564,376419
23.560017,376420
23.38583,376421
22.934975,376422
22.815634,376423
22.442587,376424
21.874033,376425
21.677547,376426
21.788551,376427
21.242237,376428
20.945847,376429
20.585815,376430
20.435993,376431
20.654902,376432
20.525629,376433
20.57646,376434
20.535578,376435
20.828041,376436
20.844099,376437
20.669744,376438
20.710815,376439
20.652039,376440
20.36754,376441
20.370518,376442
20.43116,376443
20.891317,376444
20.983423,376445
20.975977,376446
20.880566,376447
20.822086,376448
20.748875,376449
20.71283,376450
20.617422,376451
20.565285,376452
19.87913,376453
19.872614,376454
19.711447,376455
19.413006,376456
19.218626,376457
18.566893,376458
18.336182,376459
17.636166,376460
17.290255,376461
16.27781,376462
15.392003,376463
14.3230095,376464
13.457493,376465
26.751104,376466
26.795675,376467
26.669622,376468
26.792059,376469
26.746828,376470
26.609762,376471
26.546835,376472
26.306631,376473
26.117168,376474
26.004574,376475
26.258043,376476
26.424551,376477
26.180273,376478
25.922922,376479
25.788034,376480
25.618841,376481
25.529196,376482
25.375204,376483
24.923674,376484
24.943218,376485
24.524052,376486
24.1127,376487
24.196545,376488
23.952002,376489
23.379278,376490
23.216671,376491
22.792376,376492
22.794485,376493
22.918768,376494
22.570719,376495
22.886957,376496
23.084314,376497
23.154566,376498
22.888536,376499
22.899273,376500
22.828455,376501
21.98879,376502
21.901405,376503
22.093304,376504
22.49071,376505
22.537373,376506
22.525322,376507
22.450884,376508
22.39456,376509
22.283045,376510
22.278114,376511
22.087456,376512
22.07779,376513
21.792496,376514
21.93994,376515
21.6553,376516
21.005602,376517
20.859854,376518
20.077562,376519
19.692966,376520
19.24181,376521
18.390575,376522
17.342564,376523
16.375122,376524
15.6289015,376525
14.792395,376526
27.546782,376527
27.507502,376528
27.585993,376529
27.618721,376530
27.58345,376531
27.49191,376532
27.443968,376533
27.186499,376534
26.924725,376535
26.838202,376536
27.227062,376537
27.352383,376538
27.24502,376539
26.779642,376540
26.605013,376541
26.527298,376542
26.353643,376543
26.063189,376544
25.598076,376545
25.098774,376546
24.7658,376547
24.50418,376548
24.588285,376549
24.471315,376550
24.143995,376551
24.01496,376552
23.858953,376553
23.53545,376554
23.28287,376555
23.70376,376556
23.620571,376557
23.826357,376558
24.013664,376559
23.835562,376560
23.954018,376561
23.860186,376562
22.366138,376563
22.224398,376564
22.54066,376565
22.742659,376566
22.790377,376567
22.753477,376568
22.735954,376569
22.679674,376570
22.522537,376571
22.513926,376572
22.418177,376573
22.397833,376574
21.925526,376575
21.9105,376576
21.67542,376577
21.064974,376578
20.87933,376579
20.528046,376580
20.04468,376581
19.19276,376582
18.346117,376583
17.144463,376584
16.656336,376585
15.458624,376586
14.706731,376587
26.756231,376588
26.709919,376589
26.768995,376590
26.874125,376591
26.832386,376592
26.832941,376593
26.85101,376594
26.581839,376595
26.430038,376596
26.282158,376597
26.69176,376598
26.819462,376599
26.476023,376600
26.147907,376601
26.073835,376602
26.005793,376603
25.689976,376604
24.789291,376605
24.35135,376606
23.836266,376607
23.828554,376608
23.70498,376609
23.729706,376610
23.599503,376611
23.105349,376612
22.2366,376613
22.123205,376614
22.11982,376615
21.830502,376616
22.034323,376617
21.943106,376618
22.195429,376619
22.288084,376620
22.139761,376621
22.053698,376622
21.94163,376623
21.712479,376624
21.612028,376625
21.752111,376626
21.91631,376627
22.077187,376628
22.022034,376629
21.877218,376630
21.873951,376631
21.780226,376632
21.745146,376633
21.662989,376634
21.64245,376635
21.41602,376636
21.291237,376637
20.151869,376638
19.814692,376639
19.99348,376640
19.63009,376641
19.077963,376642
18.673687,376643
17.667995,376644
16.944042,376645
16.027199,376646
15.4275675,376647
14.606106,376648
26.95478,376649
26.818933,376650
26.877785,376651
27.058973,376652
27.014853,376653
27.040745,376654
27.003527,376655
26.725145,376656
26.483004,376657
26.3531,376658
26.78817,376659
26.924248,376660
26.445862,376661
25.809076,376662
25.957779,376663
25.87514,376664
25.78358,376665
25.27077,376666
24.522476,376667
24.20703,376668
23.864717,376669
23.867744,376670
24.022633,376671
23.678879,376672
23.266346,376673
22.72999,376674
22.047579,376675
22.176893,376676
21.962885,376677
22.01994,376678
22.097878,376679
22.350018,376680
22.42539,376681
22.297441,376682
22.290842,376683
22.167736,376684
22.036242,376685
21.81317,376686
21.850653,376687
22.032663,376688
22.103952,376689
22.027464,376690
21.968983,376691
21.943062,376692
21.874544,376693
21.980804,376694
21.87849,376695
21.843407,376696
21.1709,376697
21.009172,376698
20.567926,376699
19.879345,376700
20.079016,376701
19.761938,376702
19.441885,376703
18.61943,376704
17.878677,376705
17.192406,376706
16.579546,376707
15.913512,376708
14.887543,376709
27.456432,376710
27.393826,376711
27.419264,376712
27.436987,376713
27.371822,376714
27.284403,376715
27.237206,376716
26.93997,376717
26.685799,376718
26.567453,376719
26.95091,376720
27.217161,376721
26.722813,376722
26.06195,376723
26.015694,376724
26.161104,376725
26.035168,376726
25.574766,376727
25.289011,376728
25.181759,376729
25.035175,376730
24.561247,376731
25.063328,376732
24.290194,376733
23.790045,376734
23.12629,376735
23.13933,376736
23.376415,376737
22.845022,376738
22.997744,376739
22.515833,376740
22.749771,376741
23.01908,376742
22.909601,376743
22.945583,376744
22.855644,376745
22.178614,376746
22.043325,376747
22.15254,376748
22.281662,376749
22.33755,376750
22.260702,376751
22.195894,376752
22.17243,376753
22.03287,376754
22.07274,376755
21.970152,376756
21.65239,376757
21.206646,376758
21.094488,376759
20.882227,376760
20.20301,376761
20.40705,376762
20.042965,376763
19.708828,376764
19.223944,376765
18.05299,376766
17.949604,376767
17.532354,376768
16.83031,376769
15.735555,376770
28.331379,376771
28.234224,376772
28.187742,376773
28.295801,376774
28.243586,376775
28.348864,376776
28.303663,376777
27.976513,376778
27.7239,376779
27.50544,376780
27.84242,376781
28.015575,376782
27.510567,376783
26.759392,376784
26.630604,376785
27.042233,376786
27.137737,376787
26.583637,376788
26.178955,376789
25.936472,376790
25.745546,376791
25.788628,376792
25.929714,376793
25.800016,376794
24.99837,376795
24.470224,376796
24.66709,376797
24.761692,376798
24.558687,376799
23.928328,376800
23.68302,376801
23.993462,376802
24.17772,376803
24.320473,376804
24.433542,376805
24.222046,376806
22.888823,376807
22.735834,376808
22.785284,376809
22.91009,376810
22.992733,376811
22.934597,376812
22.872612,376813
22.865227,376814
22.970745,376815
23.063353,376816
22.787146,376817
22.30695,376818
21.669956,376819
21.362846,376820
21.309704,376821
20.94624,376822
21.151009,376823
20.847885,376824
20.23954,376825
19.743155,376826
19.152502,376827
18.506277,376828
18.238409,376829
17.3128,376830
16.655453,376831
27.889406,376832
27.836988,376833
27.827457,376834
27.949724,376835
27.83609,376836
28.039007,376837
27.874603,376838
27.652697,376839
27.366005,376840
27.119255,376841
27.173018,376842
27.275354,376843
26.728842,376844
26.552753,376845
26.412218,376846
26.309198,376847
26.560028,376848
26.121136,376849
26.000044,376850
25.594944,376851
25.769167,376852
25.770702,376853
25.463568,376854
25.151253,376855
24.406221,376856
23.80622,376857
23.739449,376858
23.667082,376859
23.768156,376860
23.432007,376861
23.05885,376862
23.303213,376863
23.341192,376864
23.28894,376865
23.52616,376866
23.378746,376867
22.712994,376868
22.601593,376869
22.69458,376870
22.9347,376871
22.96159,376872
22.915365,376873
22.875189,376874
22.836727,376875
22.558363,376876
22.414127,376877
22.024418,376878
21.806097,376879
21.694141,376880
21.34736,376881
21.07126,376882
20.997633,376883
21.076769,376884
20.724825,376885
20.4007,376886
19.66566,376887
19.005302,376888
18.509417,376889
18.293718,376890
17.634386,376891
16.618229,376892
27.622871,376893
27.489374,376894
27.445677,376895
27.52455,376896
27.519428,376897
27.43173,376898
27.39429,376899
27.192423,376900
26.833256,376901
26.374638,376902
26.649685,376903
26.456041,376904
26.351818,376905
26.151327,376906
25.993393,376907
25.909674,376908
25.802856,376909
25.69554,376910
25.466692,376911
25.235487,376912
25.32612,376913
25.590263,376914
25.321081,376915
24.840752,376916
24.008009,376917
23.542044,376918
23.29456,376919
23.685238,376920
23.335001,376921
23.143913,376922
22.947105,376923
23.242199,376924
23.278046,376925
23.300526,376926
23.52742,376927
23.349768,376928
22.88791,376929
22.732306,376930
22.739437,376931
22.904055,376932
22.96984,376933
22.779854,376934
22.612997,376935
22.560017,376936
22.157309,376937
22.089554,376938
21.991238,376939
21.958717,376940
21.685251,376941
21.429605,376942
20.86745,376943
20.952381,376944
21.174425,376945
20.755514,376946
20.398653,376947
19.997608,376948
19.50159,376949
18.59991,376950
18.163168,376951
17.85084,376952
16.84122,376953
27.386454,376954
27.255383,376955
27.141792,376956
27.217396,376957
27.187613,376958
27.042583,376959
27.016905,376960
26.690908,376961
26.323444,376962
26.022318,376963
26.208282,376964
26.249996,376965
26.065022,376966
25.832666,376967
25.725172,376968
25.622509,376969
25.797142,376970
25.767351,376971
25.42117,376972
25.329948,376973
25.34569,376974
25.364368,376975
25.003319,376976
24.376657,376977
23.60107,376978
23.257912,376979
23.21047,376980
23.254755,376981
22.878893,376982
22.546642,376983
22.717712,376984
22.934393,376985
23.028107,376986
22.88797,376987
23.01356,376988
23.045162,376989
22.744333,376990
22.578894,376991
22.513947,376992
22.687187,376993
22.723999,376994
22.683311,376995
22.525463,376996
22.396423,376997
22.101488,376998
22.020094,376999
21.810497,377000
21.714222,377001
21.116335,377002
21.021261,377003
20.693974,377004
20.776365,377005
20.930437,377006
20.694683,377007
20.147875,377008
19.79104,377009
19.117989,377010
18.483944,377011
18.373985,377012
18.047485,377013
17.316572,377014
22.741947,377015
22.85662,377016
22.895678,377017
22.852371,377018
22.680283,377019
22.869282,377020
22.977724,377021
23.124235,377022
22.956032,377023
22.995811,377024
23.176308,377025
23.31562,377026
22.999546,377027
22.620274,377028
22.574146,377029
22.482965,377030
22.632532,377031
22.248623,377032
21.880486,377033
21.472403,377034
21.492817,377035
20.981403,377036
20.501308,377037
20.298717,377038
19.888596,377039
19.679548,377040
19.78343,377041
19.491037,377042
19.467989,377043
19.199976,377044
18.868387,377045
19.149273,377046
19.147242,377047
18.911936,377048
18.698812,377049
18.693766,377050
18.727774,377051
18.642944,377052
18.81625,377053
19.430613,377054
19.437246,377055
19.441036,377056
19.303503,377057
19.21101,377058
19.086864,377059
19.085321,377060
19.053225,377061
19.04654,377062
18.913656,377063
18.788109,377064
18.366276,377065
18.421572,377066
18.236643,377067
17.786566,377068
17.255627,377069
16.542387,377070
15.873366,377071
15.574623,377072
14.40793,377073
13.417016,377074
12.730144,377075
23.387798,377076
23.383978,377077
23.3645,377078
23.326914,377079
23.328665,377080
23.039131,377081
22.912079,377082
22.855762,377083
22.825716,377084
22.726645,377085
23.167654,377086
23.421898,377087
22.951212,377088
22.748512,377089
22.62772,377090
22.524063,377091
22.381536,377092
22.152403,377093
21.549988,377094
21.60437,377095
21.368967,377096
20.67949,377097
20.67945,377098
20.319397,377099
19.901827,377100
19.612907,377101
19.539127,377102
19.575619,377103
19.375906,377104
18.906393,377105
19.131397,377106
19.498125,377107
19.510881,377108
19.251043,377109
19.29622,377110
19.273354,377111
19.154514,377112
19.064407,377113
19.047117,377114
19.71189,377115
19.777802,377116
19.755472,377117
19.580929,377118
19.402761,377119
19.294537,377120
19.340471,377121
19.225437,377122
19.24169,377123
18.951962,377124
18.751707,377125
18.725689,377126
18.562897,377127
18.466784,377128
17.804089,377129
17.629698,377130
16.781363,377131
16.289946,377132
15.392431,377133
13.937728,377134
13.105262,377135
12.599353,377136
24.964594,377137
24.909054,377138
25.141403,377139
24.942085,377140
24.849653,377141
24.831892,377142
24.825804,377143
24.501703,377144
24.469692,377145
24.378548,377146
24.76228,377147
25.002537,377148
24.407764,377149
24.108984,377150
24.09511,377151
24.023127,377152
23.782173,377153
23.889254,377154
23.612211,377155
22.843296,377156
22.503311,377157
21.96962,377158
22.148624,377159
21.555288,377160
21.118723,377161
20.852306,377162
20.737925,377163
20.61621,377164
20.768524,377165
20.817839,377166
20.7892,377167
21.042446,377168
21.155214,377169
20.902195,377170
20.79782,377171
20.813217,377172
20.426197,377173
20.363583,377174
20.347466,377175
20.866165,377176
20.969568,377177
20.931828,377178
20.825037,377179
20.758179,377180
20.615446,377181
20.618107,377182
20.49926,377183
20.570623,377184
20.195965,377185
19.876497,377186
19.809547,377187
19.495907,377188
19.436909,377189
18.674822,377190
18.123812,377191
17.47188,377192
17.008144,377193
15.95212,377194
14.876704,377195
14.072496,377196
13.22762,377197
25.203638,377198
25.290466,377199
25.395798,377200
25.40156,377201
25.235565,377202
25.368761,377203
25.344637,377204
25.080437,377205
24.931223,377206
24.780119,377207
25.175098,377208
25.16081,377209
24.834646,377210
24.595898,377211
24.480612,377212
24.38205,377213
24.18635,377214
24.126831,377215
24.070774,377216
23.554874,377217
22.78557,377218
22.824919,377219
23.125109,377220
22.473333,377221
21.84057,377222
21.36753,377223
21.372826,377224
21.38391,377225
21.24566,377226
21.293932,377227
21.404617,377228
21.718916,377229
21.730782,377230
21.484478,377231
21.421537,377232
21.469261,377233
20.535471,377234
20.454483,377235
20.561707,377236
21.09023,377237
21.219666,377238
21.20015,377239
21.166388,377240
21.16002,377241
21.090057,377242
21.110271,377243
20.86948,377244
20.847652,377245
20.560358,377246
20.581331,377247
19.882866,377248
19.831413,377249
19.597683,377250
18.599781,377251
18.196714,377252
17.466406,377253
16.552801,377254
15.703493,377255
14.8424835,377256
14.17963,377257
13.230182,377258
25.972883,377259
25.784426,377260
25.928469,377261
25.927496,377262
25.72498,377263
25.851181,377264
25.836082,377265
25.542461,377266
25.349257,377267
25.130291,377268
25.494219,377269
25.75846,377270
25.51094,377271
25.21329,377272
25.17814,377273
24.999731,377274
24.806377,377275
24.44716,377276
24.357494,377277
24.367079,377278
23.8729,377279
23.338793,377280
23.732204,377281
23.281137,377282
22.814869,377283
22.00213,377284
22.14736,377285
21.871426,377286
21.827217,377287
22.062393,377288
21.946325,377289
22.242825,377290
22.21495,377291
22.026249,377292
21.775652,377293
21.820755,377294
20.908827,377295
20.982653,377296
21.103424,377297
21.391237,377298
21.498264,377299
21.481777,377300
21.482794,377301
21.452826,377302
21.404968,377303
21.360163,377304
21.222807,377305
21.144852,377306
20.90263,377307
20.831255,377308
19.991188,377309
19.658178,377310
19.48961,377311
19.241493,377312
18.534916,377313
17.96391,377314
16.894554,377315
15.907916,377316
15.441746,377317
14.706195,377318
13.727349,377319
25.873854,377320
25.825134,377321
26.021791,377322
26.011492,377323
25.97065,377324
25.533195,377325
25.513634,377326
25.287594,377327
25.08741,377328
24.98076,377329
25.32791,377330
25.40632,377331
25.265623,377332
24.863913,377333
24.711098,377334
24.683413,377335
24.461916,377336
24.206776,377337
23.701927,377338
23.570713,377339
23.729464,377340
23.457884,377341
23.544144,377342
23.217894,377343
22.499506,377344
21.773724,377345
21.62357,377346
21.606049,377347
21.535572,377348
21.699543,377349
21.548214,377350
21.782637,377351
21.927149,377352
21.694464,377353
21.559853,377354
21.513401,377355
21.079432,377356
21.074791,377357
21.25984,377358
21.428907,377359
21.51346,377360
21.536753,377361
21.40456,377362
21.407637,377363
21.268242,377364
21.32615,377365
21.227406,377366
21.125608,377367
20.845263,377368
20.875032,377369
20.409693,377370
19.354967,377371
19.43045,377372
19.293184,377373
18.782555,377374
18.146742,377375
17.174665,377376
16.183805,377377
15.860413,377378
15.099433,377379
13.934559,377380
26.565922,377381
26.495657,377382
26.570702,377383
26.59111,377384
26.568335,377385
26.511604,377386
26.488789,377387
26.25965,377388
25.958149,377389
25.686066,377390
26.106447,377391
26.169825,377392
25.595697,377393
25.21961,377394
25.237833,377395
25.283365,377396
25.112495,377397
24.527885,377398
24.23315,377399
23.71393,377400
23.672068,377401
23.682877,377402
23.52055,377403
23.263763,377404
22.896492,377405
22.107962,377406
21.932074,377407
21.461079,377408
21.487522,377409
21.667711,377410
21.465487,377411
21.797703,377412
21.877268,377413
21.60471,377414
21.486336,377415
21.423145,377416
21.185234,377417
21.028063,377418
21.233637,377419
21.434206,377420
21.54779,377421
21.578835,377422
21.57408,377423
21.528938,377424
21.555294,377425
21.646393,377426
21.563614,377427
21.506756,377428
21.009113,377429
20.652971,377430
19.861883,377431
19.468575,377432
19.267876,377433
18.912745,377434
18.866566,377435
17.850021,377436
17.206348,377437
16.595781,377438
16.0097,377439
15.165102,377440
14.375851,377441
27.299055,377442
27.133278,377443
27.11854,377444
27.222689,377445
27.238335,377446
27.160639,377447
27.100601,377448
26.914446,377449
26.566458,377450
26.297396,377451
26.731955,377452
26.866873,377453
26.167252,377454
25.444416,377455
25.654848,377456
25.766685,377457
25.58052,377458
25.51744,377459
25.31354,377460
24.783962,377461
24.575478,377462
23.998682,377463
24.170918,377464
23.759233,377465
23.490326,377466
23.121704,377467
22.931252,377468
22.640062,377469
22.337814,377470
22.375174,377471
22.398123,377472
22.481869,377473
22.678352,377474
22.343636,377475
22.268507,377476
22.33163,377477
