contest-tmp2m-14d__tmp2m,index
25.505368269419268,375890
25.314552221056832,375891
24.920433437482263,375892
24.509237254517053,375893
24.843945485285825,375894
24.910485934793872,375895
24.835961251746223,375896
24.673153633817627,375897
24.86620840020969,375898
24.70822920330104,375899
24.491489856239415,375900
24.401898938571428,375901
24.23736905832019,375902
24.09438406534485,375903
23.69372738828777,375904
23.668673940845846,375905
23.343991960696773,375906
23.418985792981314,375907
23.44603425729289,375908
22.931418424772673,375909
22.425809975596493,375910
21.950464315497,375911
21.3666454242361,375912
21.036739825539946,375913
20.19234159700666,375914
19.737928060770194,375915
18.5915903531021,375916
28.782930470388653,375917
28.792492484452588,375918
28.756143172854177,375919
28.856766391510124,375920
28.885492011713943,375921
28.94740404400808,375922
28.689619330689244,375923
28.148129719407347,375924
27.94809382046789,375925
28.00971980813141,375926
28.18804549876322,375927
28.65658521548109,375928
28.433439152814643,375929
28.114937233444238,375930
27.753321886736366,375931
27.656996328945528,375932
27.31784139770946,375933
27.008078925753537,375934
26.71238167996951,375935
26.371943048606298,375936
26.395732562956198,375937
26.774026798073823,375938
26.545963538265973,375939
26.15407283322299,375940
25.875061611623302,375941
25.37484294275252,375942
25.063673012270968,375943
24.63713452760313,375944
24.5975847179664,375945
24.44065398994311,375946
24.45605036254562,375947
24.440457131244223,375948
24.676267717481537,375949
24.731178685472898,375950
24.738930575767426,375951
24.56729725813836,375952
24.58477331751407,375953
24.096905132139828,375954
24.341647541102844,375955
24.445398274621088,375956
24.422315367295592,375957
24.225878585034785,375958
24.383047071449408,375959
24.254581703677882,375960
24.060485469452576,375961
23.935396236969453,375962
23.747745519760016,375963
23.498694321031543,375964
23.229538543941633,375965
22.896553919061223,375966
22.769758752890304,375967
22.99134619663375,375968
23.27644844401185,375969
22.817353360809843,375970
22.121582973943,375971
21.747191984218908,375972
21.049819382548797,375973
20.847212257221415,375974
19.899029311283797,375975
19.764737357225712,375976
19.48187236694458,375977
28.725183635909836,375978
28.64098837735329,375979
28.702311789903405,375980
28.768923963483843,375981
28.745468610187817,375982
28.28509110553215,375983
28.053855360434792,375984
27.351050707694725,375985
27.334330630938553,375986
27.322318033462437,375987
27.349304836366123,375988
27.84322294818357,375989
27.76309885702732,375990
27.56719226206032,375991
27.341416692986165,375992
27.04495768590649,375993
26.661280043575978,375994
26.207996839025196,375995
25.884359522173114,375996
25.71105836828857,375997
25.914107661502374,375998
26.237356374468707,375999
26.41257458695308,376000
26.060508676067453,376001
25.65010466327267,376002
25.559175528885067,376003
25.08505633432713,376004
24.88505065948738,376005
24.54248025904479,376006
24.45524339495265,376007
24.604877963444434,376008
24.548912273788044,376009
24.61645224728289,376010
24.756145240436737,376011
24.820740716177024,376012
24.717500856418265,376013
24.69681821135374,376014
24.239852132783046,376015
24.2960966790803,376016
24.43911137718113,376017
24.44387040811552,376018
24.26129291022245,376019
24.389617193165442,376020
24.324820172495365,376021
24.004564674748416,376022
23.90838144629608,376023
23.65168525956861,376024
23.460174624820027,376025
22.812778738666054,376026
22.608259698533793,376027
22.738979254803134,376028
22.511773526204905,376029
23.083140925071064,376030
22.35338473883089,376031
22.069398413113213,376032
21.865974207040196,376033
21.495811333117906,376034
20.740025951005038,376035
20.352300189552423,376036
20.062053809949706,376037
19.806575337259957,376038
29.315689790487546,376039
29.05756717826287,376040
29.096594606531852,376041
29.297441474400426,376042
29.23842351243914,376043
29.47882934547797,376044
29.401611881537676,376045
29.10138322944337,376046
28.885752953492876,376047
28.834977150045976,376048
29.08346626761974,376049
29.23911194846777,376050
29.11415201229071,376051
28.78754290154995,376052
28.530620170975713,376053
28.468911768884034,376054
28.2094016628718,376055
27.884284808931852,376056
27.694741212571977,376057
27.04453597193509,376058
27.2877481843301,376059
27.019493356331022,376060
26.780704409024764,376061
26.683610276896786,376062
26.3081276759944,376063
25.618309262277226,376064
25.436958832672477,376065
25.628573940156905,376066
25.332511371959683,376067
25.28160452435179,376068
25.410301948647096,376069
25.60976149619303,376070
25.77811301329114,376071
25.6143271687459,376072
25.664346289443312,376073
25.55074514630316,376074
24.92513627487646,376075
24.68899098472113,376076
24.80211510069825,376077
24.86183985580804,376078
24.804303258936933,376079
24.69659461282931,376080
24.815750758728626,376081
24.748992816127974,376082
24.554643154213156,376083
24.48051524273116,376084
24.405049092936515,376085
24.300493341667305,376086
24.12294050080921,376087
23.902063490763396,376088
23.190840763655284,376089
22.929818226177588,376090
23.09075971558394,376091
22.56342727065246,376092
22.288936882324062,376093
21.904783758037546,376094
21.077962134397588,376095
20.463063952514418,376096
19.77183234314883,376097
18.79430517641309,376098
17.927202723195073,376099
29.253559983385763,376100
29.046901591403724,376101
29.13150998244779,376102
29.2343654883895,376103
29.304493146645385,376104
29.305092317947665,376105
29.20130730489957,376106
28.914467578408335,376107
28.63562308905572,376108
28.615780930081836,376109
28.846254448061806,376110
29.205037054193962,376111
28.98959172825399,376112
28.580699739436128,376113
28.207261925093896,376114
28.09511957281561,376115
27.83457704601752,376116
27.554758181641546,376117
27.188726994052658,376118
26.682820431536182,376119
26.769749662645268,376120
26.978761754764236,376121
26.773678892085492,376122
26.65084795624154,376123
26.13373169558342,376124
25.842713101940806,376125
25.509328353339832,376126
25.473250031288316,376127
25.135223457403068,376128
25.361114846441378,376129
25.22784090344472,376130
25.346927430249583,376131
25.654231897027568,376132
25.641869341752937,376133
25.622998504590193,376134
25.444977434539062,376135
24.85218025093607,376136
24.438111027679778,376137
24.631216078152907,376138
24.73536396887222,376139
24.65638911686113,376140
24.479455859763544,376141
24.639565447074798,376142
24.489538408688237,376143
24.324076189034653,376144
24.287086288350626,376145
24.08022168806805,376146
24.017290580330585,376147
23.675621362847014,376148
23.60171439664497,376149
23.236439733225904,376150
23.054960074343608,376151
23.155832196687523,376152
22.210817915057902,376153
22.211513894891155,376154
21.773548617491002,376155
20.993311009769016,376156
20.453367686303093,376157
19.971283380339177,376158
19.11486863534581,376159
18.09582767500639,376160
28.434839433711726,376161
28.261828948455516,376162
28.221012535581075,376163
28.391368916628647,376164
28.41955463608569,376165
28.56977998264413,376166
28.431573795486788,376167
28.078584247714875,376168
27.83198133700513,376169
27.86088464245829,376170
27.972796118586576,376171
28.50814832891234,376172
28.37145330147252,376173
27.977399730353635,376174
27.485060758695884,376175
27.384578525208628,376176
27.102098630293273,376177
26.833508782281946,376178
26.44453421063548,376179
25.960631203708537,376180
25.867897944645698,376181
26.17904063309056,376182
26.04318534189507,376183
26.115847342778515,376184
25.704628802309756,376185
24.951753926283146,376186
24.597286143364745,376187
24.686844822627407,376188
24.3359345500976,376189
24.481573844693028,376190
24.248835784201766,376191
24.363716010871954,376192
24.651126559931548,376193
24.66164718938411,376194
24.626101650878674,376195
24.457772582516277,376196
24.040680437666953,376197
23.712625237861925,376198
23.89665823008522,376199
23.91607642982952,376200
23.818618074480906,376201
23.668196132665845,376202
23.85031488390095,376203
23.753215269147283,376204
23.636432449705477,376205
23.635650596757014,376206
23.429408584948547,376207
23.179877655920308,376208
22.99429220545596,376209
22.51884257717534,376210
22.3288700859744,376211
22.15626691082372,376212
22.355321234705784,376213
21.495148663595693,376214
21.62815060233116,376215
21.321256080778276,376216
20.32351009701739,376217
20.039739124102674,376218
19.470746616905807,376219
18.524395579030838,376220
17.660314667464313,376221
28.153087922402445,376222
28.05796315119945,376223
28.116931251793492,376224
28.218997357492782,376225
28.15354646804829,376226
28.137198497586844,376227
27.96971346834438,376228
27.314237692930508,376229
27.225454695613372,376230
27.235022690811682,376231
27.293162336743954,376232
27.770591703869147,376233
27.85691045022102,376234
27.414006892157893,376235
27.153654179030102,376236
27.090387902325606,376237
26.771218189895414,376238
26.406589057526134,376239
26.129490605006435,376240
25.74120578847305,376241
25.796802377789664,376242
26.013995919014825,376243
25.61169072564616,376244
25.550103373101283,376245
25.141684139607435,376246
24.830756971754386,376247
24.102893525399104,376248
24.004271904946222,376249
23.721350026759456,376250
23.80208412525064,376251
23.708931722020786,376252
23.645772452408092,376253
23.797348145081852,376254
23.897621321463216,376255
24.00271491488806,376256
23.83917518039055,376257
23.58232622442027,376258
23.24178294781419,376259
23.4039998799134,376260
23.55414717997076,376261
23.463887937369904,376262
23.314007822384546,376263
23.45955540211428,376264
23.394643067996,376265
23.272732250441496,376266
23.28155510701568,376267
22.907971865886886,376268
22.610393944648724,376269
22.307541414307305,376270
21.933435154266885,376271
22.02555363720886,376272
21.955863916918346,376273
22.07394193068923,376274
21.488132661985567,376275
20.894654564892193,376276
20.87529231757133,376277
20.323932740334914,376278
19.879218549942973,376279
19.29850004109162,376280
19.193101100626066,376281
18.29566198213562,376282
28.054716608362714,376283
27.974922643289922,376284
28.006077261812063,376285
28.038837674660844,376286
28.031997475477276,376287
27.76178592526463,376288
27.539124325790414,376289
27.019186997378146,376290
26.877601383890067,376291
26.919850608441244,376292
26.941286543457082,376293
27.394929946043085,376294
27.324499494039877,376295
26.93814035797464,376296
26.606186747038947,376297
26.4640708019789,376298
26.209810828126347,376299
25.986573680403694,376300
25.824994573682197,376301
25.513827998325805,376302
25.87962964287464,376303
25.825326747152385,376304
25.747797818777705,376305
25.24858822247425,376306
25.002557219284068,376307
24.701570327081384,376308
24.40973725903052,376309
24.05925628884547,376310
23.990317283194,376311
23.60971228170565,376312
23.770487922218503,376313
23.738193245568496,376314
23.866254115400633,376315
23.788227048371244,376316
24.02204817655959,376317
23.820777593131556,376318
23.70981362764561,376319
23.413097217551822,376320
23.476381522155904,376321
23.603815392217317,376322
23.584778887461525,376323
23.46285989193229,376324
23.558769808738724,376325
23.44897118193789,376326
23.190270230395136,376327
23.149547027965312,376328
22.808297285683857,376329
22.573831361633125,376330
22.126196335987743,376331
21.924203132550872,376332
21.916136367405684,376333
22.17536428673653,376334
22.498702777931143,376335
21.82140316577875,376336
21.42091057126678,376337
20.908920001395693,376338
20.29405586495593,376339
20.098400880909765,376340
19.64257284338796,376341
19.40950102830937,376342
18.837034435573578,376343
22.915069862391473,376344
22.9067573914771,376345
22.89168978988335,376346
23.01224674554682,376347
22.92045019342718,376348
22.74894476449335,376349
22.618219545544594,376350
22.315856347434767,376351
22.286858533675613,376352
22.271095762677334,376353
22.48667499168548,376354
22.51775057494038,376355
22.458547788963806,376356
22.22487833771956,376357
22.03752631776466,376358
21.83891144297874,376359
21.507628724304766,376360
21.296304492271148,376361
20.956681215788645,376362
20.637204862064344,376363
20.708592612496176,376364
20.487993930215424,376365
20.1830157638396,376366
19.654912771634912,376367
19.271113886556194,376368
18.985278661341162,376369
19.095800205202167,376370
19.08716746441455,376371
18.977549379114244,376372
18.7067539796155,376373
18.957273157508226,376374
18.917004208592026,376375
18.957043625110302,376376
18.793512178942834,376377
18.783639128097683,376378
18.71935046045904,376379
18.468304972546093,376380
18.37599356432476,376381
18.436112069116575,376382
18.778945583710723,376383
18.693774657897485,376384
18.65688882237962,376385
18.653060566481066,376386
18.518662988456136,376387
18.305006822138765,376388
18.25403224477845,376389
18.243448019612416,376390
18.209070826095967,376391
18.081849064361652,376392
18.012540831479193,376393
17.8274208040238,376394
17.40264428640365,376395
17.731989060901384,376396
17.222478027327774,376397
16.869284600113417,376398
16.50084559225965,376399
15.532620648937781,376400
15.08853748513767,376401
13.988576217876727,376402
13.498883054717814,376403
12.403122637390911,376404
24.65225130530708,376405
24.626542698389475,376406
24.75376180359803,376407
24.745147965513656,376408
24.82759443566526,376409
24.394027730815772,376410
24.288531613908788,376411
24.06563946534999,376412
23.988052456288063,376413
23.889033226316016,376414
24.01320792855064,376415
24.194208095869943,376416
24.032458827569002,376417
23.73507613614446,376418
23.41680677217854,376419
23.317410635701847,376420
23.092973287501593,376421
22.805958390166836,376422
22.595159309945323,376423
22.091439978656382,376424
22.098709607893216,376425
21.742404854608086,376426
21.397263987990215,376427
21.099228292449908,376428
20.55355618876346,376429
20.062870550015347,376430
20.322673734033653,376431
19.995224296714234,376432
20.060617939387505,376433
20.123475714154836,376434
20.016123423808605,376435
20.157101776535438,376436
20.18155194240009,376437
20.034828687762257,376438
20.09747511177472,376439
19.927658022682742,376440
19.648623906689156,376441
19.626897875365128,376442
19.591759523366534,376443
19.915179820346353,376444
19.86997391278027,376445
19.890025916396965,376446
19.85106735931059,376447
19.782824428381897,376448
19.689480152834836,376449
19.66372919825616,376450
19.603744628076072,376451
19.55576503444521,376452
19.171033731334724,376453
19.253191076577817,376454
19.168241216509273,376455
19.036270594573246,376456
19.033389013427787,376457
18.303250680771637,376458
17.8375735857519,376459
17.34854819777659,376460
16.887140343181688,376461
16.493786316647046,376462
15.276433148172648,376463
14.426623871527182,376464
13.84166170622902,376465
26.79085895926373,376466
26.678299411407,376467
26.76475747736775,376468
26.74176931331477,376469
26.81565394179694,376470
26.740950871811364,376471
26.64498171529074,376472
26.43776479997517,376473
26.297702159068947,376474
26.20059364514249,376475
26.22371950275142,376476
26.37362301256886,376477
26.350030268864188,376478
26.226600413106137,376479
25.93820107848109,376480
25.665443788717038,376481
25.438184574423644,376482
25.31311770951617,376483
24.941389313702118,376484
24.387776833449653,376485
24.41708668476339,376486
24.288682365204387,376487
24.340014131705324,376488
24.110102777115806,376489
23.414441429722707,376490
23.20440960681668,376491
22.86040259074859,376492
22.879636455205873,376493
22.884487891275167,376494
22.71912446379855,376495
23.112078698245025,376496
23.077333191251025,376497
23.22447047325294,376498
22.99936837430034,376499
23.01010033208271,376500
22.7999464486318,376501
22.266822912866367,376502
22.02169579775544,376503
22.358746888004365,376504
22.461071954318157,376505
22.43287192854967,376506
22.399222104434834,376507
22.505818781228047,376508
22.439292813024288,376509
22.334401351794618,376510
22.273378572498785,376511
22.125693877290665,376512
22.08207916735336,376513
21.69777735604523,376514
21.626507187004258,376515
21.419957663651395,376516
21.241642378763302,376517
21.06232704765933,376518
20.284769019755473,376519
19.87898221618473,376520
19.247784894276315,376521
18.624506612010755,376522
17.851650356645898,376523
16.92088117751372,376524
16.21370416916583,376525
15.468184794814936,376526
27.364050470559658,376527
27.387872487233217,376528
27.490275591502403,376529
27.479500435872925,376530
27.59554957861608,376531
27.50322584787974,376532
27.385033988010772,376533
27.1490104268517,376534
26.991666222169382,376535
26.91298023498984,376536
27.067137782569276,376537
27.137256761516287,376538
26.99211092301803,376539
26.580482508812217,376540
26.411995076452854,376541
26.203278167348344,376542
26.08266956973139,376543
25.728951972776766,376544
25.51130245210271,376545
24.985621260769815,376546
24.66118929653323,376547
24.375200476552845,376548
24.44124380992908,376549
24.159760128952048,376550
23.747588118806764,376551
23.47743408088547,376552
23.38092501373121,376553
23.36482596470834,376554
23.375941485298263,376555
23.370304723163585,376556
23.66073803504329,376557
23.61721712041814,376558
23.705429645964433,376559
23.532665246736034,376560
23.51854915351153,376561
23.42382525160845,376562
22.34062316961733,376563
22.235382441217112,376564
22.305243121750152,376565
22.444321345991284,376566
22.452250089984556,376567
22.411216840993525,376568
22.54650557465878,376569
22.48409190385081,376570
22.33051475781741,376571
22.21361787073439,376572
22.072519474990987,376573
22.024750859790778,376574
21.841150803900863,376575
21.64287492449771,376576
21.37140353553633,376577
21.10471862193573,376578
21.033972029633148,376579
20.43021024816158,376580
19.820777663540415,376581
19.39662816922573,376582
18.649776832367206,376583
17.698939344228158,376584
16.921790213890183,376585
16.174310439702257,376586
15.16556893211451,376587
26.986357772162634,376588
26.824319413106977,376589
26.980623620862776,376590
27.117631123892533,376591
27.08317586637766,376592
27.11260950368453,376593
27.045960640651483,376594
26.790145551001608,376595
26.688716109229386,376596
26.676983791705897,376597
26.768749180395467,376598
26.882074705516604,376599
26.687140437069125,376600
26.144958184084143,376601
25.92330853338509,376602
25.83760378259988,376603
25.456802536457484,376604
24.969514276552797,376605
24.753145899248622,376606
23.97004688488369,376607
23.82747855234317,376608
23.74308858954651,376609
23.795039893882343,376610
23.47668827159366,376611
22.988149155735773,376612
22.633770191981487,376613
22.60501224451989,376614
22.730590671694127,376615
22.319965425929475,376616
22.369704347249325,376617
22.42214024475406,376618
22.572214630754615,376619
22.653255782801914,376620
22.522363119661335,376621
22.50146432310114,376622
22.283620817281502,376623
21.92172412986582,376624
21.73179082334493,376625
21.903026791073167,376626
22.036626089063365,376627
21.944137040887295,376628
21.889188786004283,376629
22.070191907595444,376630
22.04645969004616,376631
21.82784186862786,376632
21.819861690925563,376633
21.674819166115626,376634
21.63500769434357,376635
21.48601368082621,376636
21.21074093191484,376637
20.627662032231452,376638
20.61890668091774,376639
20.768537843171092,376640
19.990838178604314,376641
19.665800443561388,376642
19.30518380914613,376643
18.452327589045794,376644
17.72137457630179,376645
17.079757701476506,376646
16.31293011128527,376647
15.208721711226415,376648
26.937994750991365,376649
26.727690735147796,376650
26.822855522645874,376651
27.005604888080263,376652
26.97937107426004,376653
26.961255635493426,376654
26.83798369949151,376655
26.664190369350386,376656
26.460561195924743,376657
26.423858258250743,376658
26.657304848808973,376659
26.97365124765693,376660
26.668551518686122,376661
26.127186204628085,376662
25.937881607081657,376663
25.666857879197874,376664
25.56998856814638,376665
25.197703876982967,376666
24.809647202998086,376667
24.361131364460398,376668
24.16918817601372,376669
23.906639526969467,376670
24.11499236322634,376671
23.732888620831382,376672
23.15840142216464,376673
22.96725018628444,376674
22.596066931174033,376675
22.64116941667872,376676
22.318685992765804,376677
22.252299060223528,376678
22.26517935333206,376679
22.486177170783733,376680
22.615924580373594,376681
22.45228581770985,376682
22.48495847715538,376683
22.245693494804918,376684
22.026255241299225,376685
21.787589301039063,376686
21.7251363225074,376687
21.7647024360707,376688
21.788822378146367,376689
21.721499042916662,376690
21.93704357510289,376691
21.94315579392935,376692
21.926526882098393,376693
21.963232941471887,376694
21.785456387454204,376695
21.692254663820304,376696
21.344443326892318,376697
21.183566226064293,376698
20.818139634108157,376699
20.596088746741337,376700
20.861326143142108,376701
20.223071352685025,376702
19.760707874345453,376703
19.16396496269121,376704
18.494492779592385,376705
17.97923122380631,376706
17.36768004734626,376707
16.492998455218423,376708
15.672509304337623,376709
27.313851918171938,376710
27.196211726473127,376711
27.335358799211537,376712
27.358393741926587,376713
27.32287998330563,376714
27.16221058348003,376715
27.036932855213767,376716
26.670734626568034,376717
26.449593566484005,376718
26.36513405483975,376719
26.593398528464636,376720
27.085748047475676,376721
26.800700200785663,376722
26.21481099572018,376723
26.019184727035842,376724
25.881403536653647,376725
25.730961012266263,376726
25.31657036766451,376727
24.97994947273355,376728
24.60418966860965,376729
24.698803057806984,376730
24.74004994400787,376731
25.010775386186864,376732
24.268307733829687,376733
23.69689225783681,376734
23.478999881287514,376735
23.222226135983036,376736
23.050502784040013,376737
22.91502984318518,376738
23.032933975099798,376739
22.673251724768917,376740
22.708814490506803,376741
22.972426458742277,376742
22.86159939613748,376743
22.861968836178978,376744
22.81066460647648,376745
22.033548154795945,376746
21.77150296512648,376747
21.82664573233262,376748
21.840199629563912,376749
21.80222930259473,376750
21.79349982805193,376751
21.984343523932367,376752
21.97672013277647,376753
21.854111478532595,376754
21.845567548701137,376755
21.686973499248914,376756
21.478302306822236,376757
21.344853242502968,376758
21.11648810640424,376759
20.995949748595635,376760
20.819047202463096,376761
21.022510491559636,376762
20.295315755135277,376763
20.034428641569633,376764
19.71187394867555,376765
18.73752184548963,376766
18.332461711964797,376767
17.842805320958284,376768
16.92630305850947,376769
16.12789054042894,376770
28.091304285682902,376771
27.942664310048055,376772
27.9995506206276,376773
28.064074936037724,376774
28.012118089540152,376775
28.35419989217506,376776
28.235453833354864,376777
27.821153161461833,376778
27.56628907359411,376779
27.539561017213213,376780
27.643447432125782,376781
28.04439517234588,376782
27.895013381845132,376783
27.264927457083033,376784
27.020842110636234,376785
27.008574427500253,376786
26.76768774320768,376787
26.41796015500305,376788
26.107454201099387,376789
25.628393144558896,376790
25.66174386150349,376791
25.730228643659423,376792
25.64489335413545,376793
25.370521291830784,376794
24.61777591521773,376795
24.338367717564413,376796
23.854024179183345,376797
23.845115504290757,376798
23.56283591750607,376799
23.454010865718665,376800
23.184406561456516,376801
23.282536944932012,376802
23.665810747428008,376803
23.559628212783778,376804
23.585407908415764,376805
23.480559723251215,376806
22.721511106009075,376807
22.609790200715537,376808
22.59983499780647,376809
22.50479415041218,376810
22.525226525742937,376811
22.475424414418207,376812
22.66584127583246,376813
22.67302900750677,376814
22.665062416883547,376815
22.68226327426893,376816
22.415619509106925,376817
22.129208317917268,376818
21.74770148560099,376819
21.0340165246634,376820
21.193036783865054,376821
21.096383456172433,376822
21.309413890247804,376823
20.81786030880047,376824
20.379519152289006,376825
20.09491535470748,376826
19.44933767896826,376827
18.906534642581452,376828
18.35656249267467,376829
17.57731120106243,376830
16.876107092885107,376831
27.970391504397107,376832
27.861901240605434,376833
27.92905267794139,376834
28.009183843276453,376835
28.01624374656706,376836
28.146184475781908,376837
27.942180627358866,376838
27.410849719643913,376839
27.232491579160673,376840
27.10468477674312,376841
27.010973357480967,376842
27.46698287727254,376843
27.193229372971725,376844
26.838361142507843,376845
26.627382689449142,376846
26.401452851702828,376847
26.23419271759206,376848
25.94959777994,376849
25.79794379611624,376850
25.314763336472765,376851
25.63897612077999,376852
25.48717295755718,376853
25.293327908286013,376854
24.811691239675405,376855
24.29495085909999,376856
23.860996173381352,376857
23.452919195528935,376858
23.26860145046698,376859
23.074733370880203,376860
23.031852570076914,376861
23.07886445836093,376862
23.004314888322448,376863
23.277145687543324,376864
23.125791372159625,376865
23.374363906845232,376866
23.266877156947753,376867
22.83981483480019,376868
22.57973852502228,376869
22.578049219603997,376870
22.655909697596197,376871
22.59048656733241,376872
22.54973792180489,376873
22.79227535858387,376874
22.80722261276511,376875
22.601235509719615,376876
22.41241185911302,376877
22.053971739239692,376878
21.856415159500877,376879
21.46841631806865,376880
21.25904384557407,376881
20.62603009272297,376882
20.972022460685267,376883
21.237873912020916,376884
20.619931624601698,376885
20.288967856795487,376886
19.963287001060138,376887
19.390296534172954,376888
18.782672302281032,376889
18.21862431005694,376890
17.81678993981425,376891
17.083931319526524,376892
27.70784273862099,376893
27.60527238978575,376894
27.67863680500794,376895
27.634855065710745,376896
27.69248753478792,376897
27.447046355164364,376898
27.31298850459586,376899
26.75458137396842,376900
26.650772133374772,376901
26.522453095998074,376902
26.533206701713677,376903
26.89942141740451,376904
26.65069960835601,376905
26.366834270799274,376906
26.08991793088138,376907
25.933407435156163,376908
25.582776452464778,376909
25.56832777452452,376910
25.286535315529523,376911
25.013991745817236,376912
25.359456586417746,376913
25.395652723478854,376914
25.169470582556606,376915
24.493943335447366,376916
24.22515775437787,376917
23.76791439569748,376918
23.28377389452367,376919
23.189411384252434,376920
22.687771702568405,376921
22.84262689886597,376922
22.91262093254847,376923
23.075002534494693,376924
23.142932269605573,376925
23.086516331703148,376926
23.30293587070843,376927
23.10035416970212,376928
22.767572135722943,376929
22.40846052508285,376930
22.382195082304055,376931
22.524325028845276,376932
22.510616440088086,376933
22.30174152606102,376934
22.47543750581113,376935
22.40496268910501,376936
22.142632836209756,376937
22.114258432001378,376938
21.792505397716507,376939
21.69731368420824,376940
21.288268592927558,376941
21.174447408705042,376942
20.518019606972253,376943
20.76965840421412,376944
21.09759625392615,376945
20.550159581568796,376946
20.164559059074325,376947
20.108921537418592,376948
19.61410818939149,376949
18.86982058090557,376950
18.03868166350338,376951
17.923554565336246,376952
17.27041012093545,376953
27.640115108412083,376954
27.534195749220494,376955
27.591498370874746,376956
27.54085320067473,376957
27.562403418764895,376958
27.202568391811113,376959
26.91913069130664,376960
26.42414396666281,376961
26.296912816372423,376962
26.245556782972546,376963
26.230049081193787,376964
26.441031644101113,376965
26.408708346294915,376966
26.102616932828735,376967
25.850357494483,376968
25.710592865030474,376969
25.4960912383035,376970
25.331148964786955,376971
24.948197346018556,376972
24.814048726589387,376973
25.039004460257274,376974
24.994595787946423,376975
24.648396812509347,376976
24.163676942937915,376977
23.461642072348265,376978
23.26021524742832,376979
22.98220146855471,376980
22.567964634689492,376981
22.384246122388035,376982
22.390569800216944,376983
22.388006782266583,376984
22.469524021760783,376985
22.606006090604513,376986
22.406746717187808,376987
22.449022084929414,376988
22.467374783659857,376989
22.321463758211788,376990
22.028776291999854,376991
21.793092058202756,376992
21.819292078952067,376993
21.933291747529005,376994
21.793327322141337,376995
21.89031428581151,376996
21.915259311497863,376997
21.61096232671256,376998
21.584919858868265,376999
21.364869975827,377000
21.059919726747545,377001
20.7351110728495,377002
